"3_judge_dc","docket","name","citation.led","citation.lexis","citation.sct","citation.us","decision.authority","decision.direction","decision.dissent agrees","decision.jurisdiction","decision.precedent altered?","decision.term","decision.type","decision.unconstitutional","decision.winning party","id.case","id.case issues","id.docket","id.vote","issue.area","issue.id","issue.text","laws.id","laws.type","lower court.direction","lower court.disagreement?","lower court.disposition","lower court.reasons","natural court.chief","natural court.id","natural court.period","origin.id","origin.name","source.id","source.name","voting.majority","voting.minority","voting.split on second","voting.unclear","arguments.petitioner.entity","arguments.petitioner.id","arguments.respondent.entity","arguments.respondent.id","decision.admin action.agency","decision.admin action.id","decision.case.disposition","decision.case.unusual","decision.date.day","decision.date.full","decision.date.month","decision.date.year","voting.majority assigner.id","voting.majority assigner.name","voting.majority writer.id","voting.majority writer.name"
"True","640","UNITED STATES v. URBUTEIT","93 L. Ed. 2d 1052","1949 U.S. LEXIS 2453","69 S. Ct. 840","336 U.S. 804","3.0","liberal","True","cert","True","1948","per curiam (no oral argument)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1948-072","1948-072-01-01","1948-072-01","1948-072-01-01-01","Judicial Power","90330","judicial administration: jurisdiction or authority of federal courts of appeals","10","Unspecified","conservative","True","reversed","no reason given","Vinson","1301","1","57","Florida Northern U.S. District Court","25","U.S. Court of Appeals  Fifth Circuit","9","0","True","True","United States","27","medical supply or manufacturing co.","181","Unidentifiable  ","118","reversed","True","2","5/2/1949","5","1949","117","Unspecified","117","Unspecified"
"True","13","UNITED STATES v. URBUTEIT","93 L. Ed. 2d 61","1948 U.S. LEXIS 2796","69 S. Ct. 112","335 U.S. 355","4.0","liberal","True","cert","True","1948","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1948-008","1948-008-01-01","1948-008-01","1948-008-01-01-01","Economic Activity","80170","federal or state consumer protection: typically under the Truth in Lending; Food, Drug and Cosmetic; and Consumer Protection Credit Acts","3","Federal Statute","conservative","True","reversed","federal court conflict","Vinson","1301","1","57","Florida Northern U.S. District Court","25","U.S. Court of Appeals  Fifth Circuit","5","4","True","True","United States","27","medical supply or manufacturing co.","181","Unidentifiable  ","118","reversed","True","22","11/22/1948","11","1948","87","FMVinson","81","WODouglas"
"True","80","UNITED STATES v. ERIKA, INC.","72 L. Ed. 2d 12","1982 U.S. LEXIS 97","102 S. Ct. 1650","456 U.S. 201","4.0","conservative","True","cert","True","1981","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1981-079","1981-079-01-01","1981-079-01","1981-079-01-01-01","Judicial Power","90360","judicial administration: jurisdiction or authority of the Court of Claims","3","Federal Statute","liberal","True","the decision the Supreme Court reviewed is that of a trial court or if the case arose under the Supreme Court's original jurisdiction ","to resolve question presented","Burger","1507","7","3","U.S. Court of Claims  Court of Federal Claims","3","U.S. Court of Claims  Court of Federal Claims","9","0","True","True","United States","27","medical supply or manufacturing co.","181","Department or Secretary of Health and Human Services  ","63","reversed","True","20","4/20/1982","4","1982","99","WEBurger","101","LFPowell"
"True","493","ENOCHS, DISTRICT DIRECTOR OF INTERNAL REVENUE, v. WILLIAMS PACKING & NAVIGATION CO., INC.","8 L. Ed. 2d 292","1962 U.S. LEXIS 2204","82 S. Ct. 1125","370 U.S. 1","4.0","liberal","True","cert","True","1961","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1961-081","1961-081-01-01","1961-081-01","1961-081-01-01-01","Federal Taxation","120010","federal taxation, typically under provisions of the Internal Revenue Code","3","Federal Statute","conservative","True","affirmed","to resolve question presented","Warren","1407","7","85","Mississippi Southern U.S. District Court","25","U.S. Court of Appeals  Fifth Circuit","8","0","True","True","Internal Revenue Service / Collector / Commissioner / or District Director of","369","fisherman or fishing company","157","Unidentifiable  ","118","reversed","True","28","5/28/1962","5","1962","90","EWarren","90","EWarren"
"True","85","MAINE v. TAYLOR et al.","91 L. Ed. 2d 110","1986 U.S. LEXIS 111","106 S. Ct. 2440","477 U.S. 131","2.0","liberal","True","appeal","True","1985","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1985-121","1985-121-01-01","1985-121-01","1985-121-01-01-01","Economic Activity","80110","state or local government regulation, especially of business (cf. federal pre- emption of state court jurisdiction, federal pre-emption of state legislation or regulation)","1","Constitution","conservative","True","reversed and remanded","case did not arise on cert or cert not granted","Burger","1507","7","78","Maine U.S. District Court","21","U.S. Court of Appeals  First Circuit","8","1","True","True","State","28","fisherman or fishing company","157","Unidentifiable  ","118","reversed","True","24","6/24/1986","6","1986","99","WEBurger","100","HABlackmun"
"True","121","UNITED STATES v. SULLIVAN, TRADING AS SULLIVAN'S PHARMACY","92 L. Ed. 2d 297","1948 U.S. LEXIS 2617","68 S. Ct. 331","332 U.S. 689","1.0","liberal","True","cert","True","1947","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1947-026","1947-026-01-01","1947-026-01","1947-026-01-01-01","Economic Activity","80170","federal or state consumer protection: typically under the Truth in Lending; Food, Drug and Cosmetic; and Consumer Protection Credit Acts","1","Constitution","conservative","True","reversed","to resolve important or significant question","Vinson","1301","1","59","Georgia Middle U.S. District Court","25","U.S. Court of Appeals  Fifth Circuit","6","3","True","True","United States","27","druggist / pharmacist / pharmacy","144","Unidentifiable  ","118","reversed","True","19","1/19/1948","1","1948","78","HLBlack","78","HLBlack"
"True","83","NEW JERSEY v. T. L. O.","83 L. Ed. 2d 720","1985 U.S. LEXIS 41","105 S. Ct. 733","469 U.S. 325","2.0","conservative","True","cert","True","1984","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1984-022","1984-022-01-01","1984-022-01","1984-022-01-01-01","Criminal Procedure","10050","search and seizure (other than as pertains to vehicles or Crime Control Act) 10060","2","Constitutional Amendment","liberal","True","reversed","to resolve question presented","Burger","1507","7","302","State Trial Court","300","State Supreme Court","6","3","True","True","governmental official / or an official of an agency established under an interstate compact","19","student / or applicant for admission to an educational institution","239","State Agency  ","117","reversed","True","15","1/15/1985","1","1985","99","WEBurger","95","BRWhite"
"True","2","GARY LOCKE, GOVERNOR OF WASHINGTON, et al. v. JOSHUA DAVEY","158 L. Ed. 2d 1","2004 U.S. LEXIS 1626","124 S. Ct. 1307","540 U.S. 712","2.0","liberal","True","cert","True","2003","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","2003-035","2003-035-01-01","2003-035-01","2003-035-01-01-01","First Amendment","30180","parochiaid: government aid to religious schools, or religious requirements in public schools","2","Constitutional Amendment","conservative","True","reversed","no reason given","Rehnquist","1607","7","129","Washington Western U.S. District Court","29","U.S. Court of Appeals  Ninth Circuit","7","2","True","True","political candidate / activist / committee / party / party member / organization / or elected official","211","student / or applicant for admission to an educational institution","239","Unidentifiable  ","118","reversed","True","25","2/25/2004","2","2004","102","WHRehnquist","102","WHRehnquist"
"True","473","BINGLER, DISTRICT DIRECTOR OF INTERNAL REVENUE v. JOHNSON et al.","22 L. Ed. 2d 695","1969 U.S. LEXIS 3275","89 S. Ct. 1439","394 U.S. 741","5.0","liberal","True","cert","True","1968","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1968-087","1968-087-01-01","1968-087-01","1968-087-01-01-01","Federal Taxation","120010","federal taxation, typically under provisions of the Internal Revenue Code","3","Federal Statute","conservative","True","reversed","no reason given","Warren","1410","10","111","Pennsylvania Western U.S. District Court","23","U.S. Court of Appeals  Third Circuit","8","1","True","True","Internal Revenue Service / Collector / Commissioner / or District Director of","369","student / or applicant for admission to an educational institution","239","Internal Revenue Service/Collector/Commissioner or District Director of  ","69","reversed","True","23","4/23/1969","4","1969","90","EWarren","94","PStewart"
"True","71","GILLIGAN, GOVERNOR OF OHIO, et al. v. MORGAN et al.","37 L. Ed. 2d 407","1973 U.S. LEXIS 39","93 S. Ct. 2440","413 U.S. 1","1.0","conservative","True","cert","True","1972","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1972-157","1972-157-01-01","1972-157-01","1972-157-01-01-01","Judicial Power","90250","standing to sue: justiciable question","1","Constitution","liberal","True","affirmed and reversed (or vacated) in part and remanded","to resolve question presented","Burger","1504","4","103","Ohio Northern U.S. District Court","26","U.S. Court of Appeals  Sixth Circuit","9","0","True","True","State","28","student / or applicant for admission to an educational institution","239","Unidentifiable  ","118","reversed","True","21","6/21/1973","6","1973","99","WEBurger","99","WEBurger"
"True","84","BETHEL SCHOOL DISTRICT NO. 403 et al. v. FRASER, A MINOR, et al.","92 L. Ed. 2d 549","1986 U.S. LEXIS 139","106 S. Ct. 3159","478 U.S. 675","2.0","conservative","True","cert","True","1985","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1985-160","1985-160-01-01","1985-160-01","1985-160-01-01-01","First Amendment","30010","First Amendment, miscellaneous (cf. comity: First Amendment)","2","Constitutional Amendment","liberal","True","affirmed","to resolve question presented","Burger","1507","7","129","Washington Western U.S. District Court","29","U.S. Court of Appeals  Ninth Circuit","7","2","True","True","local school district or board of education","21","student / or applicant for admission to an educational institution","239","State Agency  ","117","reversed","True","7","7/7/1986","7","1986","99","WEBurger","99","WEBurger"
"True","86","HAZELWOOD SCHOOL DISTRICT et al. v. KUHLMEIER et al.","98 L. Ed. 2d 592","1988 U.S. LEXIS 310","108 S. Ct. 562","484 U.S. 260","2.0","conservative","True","cert","True","1987","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1987-019","1987-019-01-01","1987-019-01","1987-019-01-01-01","First Amendment","30010","First Amendment, miscellaneous (cf. comity: First Amendment)","2","Constitutional Amendment","liberal","True","reversed","no reason given","Rehnquist","1602","2","86","Missouri Eastern U.S. District Court","28","U.S. Court of Appeals  Eighth Circuit","5","3","True","True","local school district or board of education","21","student / or applicant for admission to an educational institution","239","Unidentifiable  ","118","reversed","True","13","1/13/1988","1","1988","102","WHRehnquist","95","BRWhite"
"True","81","BOARD OF EDUCATION OF ROGERS, ARKANSAS, et al. v. MCCLUSKEY, BY HIS NEXT FRIEND, MCCLUSKEY","73 L. Ed. 2d 1273","1982 U.S. LEXIS 160","102 S. Ct. 3469","458 U.S. 966","3.0","liberal","True","cert","True","1981","per curiam (no oral argument)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1981-177","1981-177-01-01","1981-177-01","1981-177-01-01-01","Economic Activity","80060","liability, governmental: tort or contract actions by or against government or governmental officials other than defense of criminal actions brought under a civil rights action.","10","Unspecified","liberal","True","affirmed","no reason given","Burger","1507","7","47","Arkansas Western U.S. District Court","28","U.S. Court of Appeals  Eighth Circuit","6","3","True","True","local school district or board of education","21","student / or applicant for admission to an educational institution","239","State Agency  ","117","reversed","True","2","7/2/1982","7","1982","99","WEBurger","117","Unspecified"
